date,stock_price,stock_momentum,stock_volatility,bond_price,bond_momentum,bond_volatility,correlation
2024-09-18,105.58000183105469,0.02824310009018105,0.004839554678945132,151.0850067138672,-0.0007935922471768997,0.0014734213334657036,0.8857472836701867
2024-09-19,106.5199966430664,0.023836944499381785,0.003253342360696795,150.5,-0.002022430891508775,0.0019993606623046347,-0.6035120786233901
2024-09-20,106.8499984741211,0.019853029471222472,0.003028042861279533,149.97999572753906,-0.005932091283916696,0.00231729810242071,-0.9046252732768333
2024-09-23,106.7300033569336,0.014543787576763556,0.0037699769258749414,150.06500244140625,-0.0054345501228257875,0.002394504897185114,-0.9777615170310465
2024-09-24,107.0999984741211,0.015165862313944123,0.003778125908109448,149.7449951171875,-0.008803586681589315,0.002013831119899703,-0.9788159965558219
2024-09-25,106.95999908447266,0.013070631080554396,0.004178981414618363,149.96499633789062,-0.0074131139835582616,0.0023945621860923315,-0.959273623713839
2024-09-26,108.01000213623047,0.013988035487429329,0.004528440005601782,149.44000244140625,-0.007043173146802362,0.0023061528146158194,-0.9691767599100848
2024-09-27,107.63999938964844,0.007393551023013645,0.005292870828975037,149.8800048828125,-0.0006666945431056392,0.0026394322791899747,-0.8335558560957007
2024-09-30,107.62000274658203,0.008338792857262911,0.00519304735286007,150.10000610351562,0.0002332566657108348,0.002728218055113587,-0.46022383779590753
2024-10-01,107.8499984741211,0.007002801220218791,0.00511164297390229,149.69000244140625,-0.0003672421621718769,0.002858071481464052,-0.6626880342777158
2024-10-02,106.79000091552734,-0.0015893621017241122,0.007226039955215233,149.86500549316406,-0.0006667612254079858,0.0028205714336054406,-0.47247268350480603
2024-10-03,106.69999694824219,-0.012128554412358938,0.00458645962007479,149.8000030517578,0.0024089976209196173,0.0021605859175827026,0.07127203068750147
2024-10-04,106.48999786376953,-0.010683774920101863,0.0045534884797764795,149.30999755859375,-0.003803091177268292,0.0021785085511972645,0.4999321724766684
2024-10-07,107.2300033569336,-0.0036238559718938523,0.006154546478248813,147.59500122070312,-0.016688905935719478,0.004886523632213768,-0.16123587610557655
2024-10-08,106.30999755859375,-0.014279100021469815,0.006751974370108314,147.47999572753906,-0.014763889891258875,0.005024422922811331,-0.08217382839400685
2024-10-09,106.83999633789062,0.0004681657639729053,0.006149805695953744,147.7100067138672,-0.014379599641726748,0.005107013095362797,-0.23059046540031064
2024-10-10,107.69000244140625,0.009278402263163121,0.007008367769435679,146.4250030517578,-0.022530039594417683,0.005443099948471224,-0.6797424245602615
2024-10-11,107.55000305175781,0.00995403520755378,0.006922778309972515,146.6199951171875,-0.018016224535471026,0.006064139460002745,-0.7595951189339948
2024-10-14,108.18000030517578,0.008859432234464837,0.0067426739956406865,145.88499450683594,-0.011585803717770626,0.004435942723773108,-0.9338305443336304
2024-10-15,108.83999633789062,0.02379831471543814,0.003534944119861609,146.6750030517578,-0.005458317731907414,0.005667836426374101,-0.6330108897373583
2024-10-16,107.9000015258789,0.0099214266596932,0.00691369509032283,147.27000427246094,-0.002978826223050568,0.006055440916994995,-0.08202945282360267
2024-10-17,109.05999755859375,0.012721655549528865,0.007595404575041623,147.13499450683594,0.004848840295582413,0.004146504264735437,0.1786888046635201
2024-10-18,108.41999816894531,0.008089215178997522,0.008406454782077969,146.59500122070312,-0.00017046717580637694,0.004615666553264953,0.1583848673597397
2024-10-21,108.66000366210938,0.004437080380657266,0.008101922577938046,146.90499877929688,0.006991838166146236,0.0037001182697789926,-0.2870564743405496
2024-10-22,108.77999877929688,-0.0005512455036059682,0.007594150689483887,145.57000732421875,-0.007533633574557608,0.005161398644602406,-0.3135189161669024
2024-10-23,107.91000366210938,9.269820286395003e-05,0.007417706589654727,145.47000122070312,-0.012222468931471386,0.00423790426261965,0.6113545123737791
2024-10-24,107.4800033569336,-0.014487385265264496,0.004420370358678096,145.4499969482422,-0.011452051663450202,0.00432185027945575,0.5587720375608227
2024-10-25,107.45999908447266,-0.008854446602892807,0.004193154301414946,145.9550018310547,-0.004365765437560176,0.004895345021981599,0.42415997719035053
2024-10-28,107.93000030517578,-0.006718234238272447,0.004776857001242725,144.6300048828125,-0.015486157145014667,0.005687215658197686,-0.13417786978720156
2024-10-29,107.95999908447266,-0.007538147674444384,0.004684630100143232,144.51499938964844,-0.007247426540417545,0.004613781965171835,-0.7856100221267387
2024-10-30,107.95999908447266,0.0004633066506032346,0.0029611598489347225,144.4250030517578,-0.007183599093808168,0.004616510069624051,-0.9684711529717208
2024-10-31,106.77999877929688,-0.00651288198523825,0.0057085041579043655,144.92999267578125,-0.003575141171339946,0.005128950716996982,-0.4436825544302363
2024-11-01,105.83999633789062,-0.015075402571970709,0.00653216734116087,144.82000732421875,-0.0077763316953652906,0.004587910447078755,-0.8017783238812103
2024-11-04,106.31999969482422,-0.014917081495406603,0.006578067610062368,144.63499450683594,3.449923152176737e-05,0.001965555976343516,-0.735737271256543
2024-11-05,106.16999816894531,-0.016580223515255565,0.0064099138042473846,144.4949951171875,-0.00013842350306492168,0.001984642197901145,-0.44767697616740165
2024-11-06,108.51000213623047,0.005094507747517296,0.013222966592452517,143.47000122070312,-0.006612441134672742,0.003774074814103343,-0.8739301114819165
2024-11-07,109.0199966430664,0.020977691415780653,0.011392947451862276,143.4949951171875,-0.009901315332320082,0.0029068251474728595,-0.9833351694252326
2024-11-08,109.93000030517578,0.038643273892678076,0.00877590727033348,144.3249969482422,-0.0034181076573788216,0.004585027569683179,-0.567428736724524
2024-11-11,110.12999725341797,0.03583519158699944,0.009094560209893984,144.0449981689453,-0.004079208768959064,0.004616219481805637,-0.28163896296534
2024-11-12,109.86000061035156,0.03475560426717217,0.009346450158588437,144.19000244140625,-0.002110749064587969,0.00468316338248332,0.9046037721887894
2024-11-13,109.0199966430664,0.004699976931118899,0.006224947944219335,142.8699951171875,-0.004182101473552136,0.005446580773570132,0.8768267056384844
2024-11-14,109.25,0.002109735498218912,0.005936329608024412,143.55499267578125,0.0004181160363450065,0.006020402211700101,0.9091086709879649
